18:54, Sunday, February 15, 2026
Study name:Static 1
Units: mm
Selected reference : N/A
Node  ,X (mm)  ,Y (mm)  ,Z (mm)  ,URES (mm)
33417  ,105.188  ,42.2872  ,-71.5606  ,2.35863e-01
72538  ,106.125  ,40.8484  ,-66.8335  ,2.35844e-01
67590  ,105.841  ,42.2872  ,-63.4958  ,2.35836e-01
59556  ,105.965  ,41.3487  ,-66.5317  ,2.35836e-01
55472  ,105.713  ,42.2872  ,-65.2862  ,2.35833e-01
40761  ,105.469  ,41.2214  ,-72.4577  ,2.35828e-01
39303  ,104.954  ,42.2872  ,-73.5998  ,2.35819e-01
32658  ,105.121  ,41.4142  ,-74.9671  ,2.35804e-01
75515  ,105.625  ,41.473  ,-69.692  ,2.35788e-01
72535  ,106.115  ,40.6332  ,-67.2574  ,2.35749e-01
1898  ,105.579  ,42.2872  ,-66.3792  ,2.35739e-01
54574  ,106.265  ,40.7748  ,-64.4429  ,2.35728e-01
32657  ,104.883  ,41.8529  ,-75.2796  ,2.35725e-01
74416  ,105.679  ,41.3827  ,-69.0579  ,2.35722e-01
12575  ,106.19  ,41.1998  ,-63.2704  ,2.35720e-01
27672  ,105.853  ,41.0849  ,-68.1898  ,2.35705e-01
27662  ,105.441  ,42.0896  ,-68.6096  ,2.35688e-01
86808  ,105.394  ,42.2872  ,-68.2606  ,2.35681e-01
65388  ,105.34  ,42.2872  ,-68.8727  ,2.35679e-01
27659  ,105.531  ,41.9933  ,-67.8343  ,2.35666e-01
40757  ,105.623  ,40.7868  ,-71.5425  ,2.35660e-01
33412  ,105.335  ,41.7868  ,-70.7441  ,2.35651e-01
27669  ,105.613  ,41.5413  ,-68.6326  ,2.35640e-01
28731  ,105.112  ,41.785  ,-72.6667  ,2.35595e-01
28749  ,104.975  ,41.7638  ,-73.979  ,2.35582e-01
76073  ,105.515  ,41.3478  ,-70.0877  ,2.35575e-01
80836  ,105.668  ,40.8058  ,-70.4046  ,2.35552e-01
44102  ,106.001  ,41.7138  ,-61.7928  ,2.35538e-01
44103  ,106.179  ,41.1502  ,-62.1348  ,2.35529e-01
27654  ,105.341  ,41.931  ,-69.3333  ,2.35519e-01
77352  ,105.888  ,41.7435  ,-63.0686  ,2.35507e-01
59552  ,105.59  ,41.8484  ,-66.6333  ,2.35503e-01
76745  ,105.842  ,41.2733  ,-66.0262  ,2.35495e-01
73860  ,105.278  ,41.931  ,-69.8474  ,2.35490e-01
74361  ,106.278  ,40.2872  ,-64.7904  ,2.35484e-01
76711  ,105.892  ,41.2606  ,-65.314  ,2.35482e-01
88634  ,104.902  ,42.2872  ,-72.2605  ,2.35479e-01
52323  ,105.609  ,40.2872  ,-72.4352  ,2.35478e-01
37340  ,105.339  ,40.7638  ,-73.405  ,2.35477e-01
86163  ,105.355  ,42.2872  ,-67.1919  ,2.35453e-01
27658  ,105.33  ,42.0896  ,-68.2959  ,2.35440e-01
10841  ,105.348  ,41.2863  ,-71.2648  ,2.35439e-01
27651  ,105.275  ,42.0896  ,-68.9079  ,2.35438e-01
27657  ,105.283  ,42.2872  ,-67.947  ,2.35435e-01
83216  ,105.923  ,40.2872  ,-68.9124  ,2.35434e-01
72551  ,105.974  ,40.2872  ,-68.3219  ,2.35433e-01
1115  ,105.23  ,42.2872  ,-68.5503  ,2.35433e-01
27653  ,105.176  ,42.2872  ,-69.1623  ,2.35432e-01
3281  ,106.463  ,40.2872  ,-61.6444  ,2.35428e-01
76096  ,105.868  ,40.2872  ,-69.4495  ,2.35422e-01
55471  ,105.529  ,42.2872  ,-64.6117  ,2.35417e-01
3291  ,105.245  ,40.2872  ,-75.5653  ,2.35416e-01
55474  ,105.696  ,41.7748  ,-64.9251  ,2.35415e-01
86165  ,106.009  ,40.2872  ,-67.7805  ,2.35414e-01
32660  ,105.146  ,40.8484  ,-74.5881  ,2.35408e-01
11068  ,105.503  ,41.6994  ,-67.6977  ,2.35403e-01
78289  ,105.112  ,42.2872  ,-69.6764  ,2.35403e-01
54572  ,106.145  ,40.7435  ,-63.7024  ,2.35398e-01
54578  ,106.354  ,40.2872  ,-62.9489  ,2.35390e-01
37320  ,105.364  ,40.2872  ,-74.2617  ,2.35379e-01
28735  ,105.133  ,41.2617  ,-73.0459  ,2.35361e-01
52326  ,105.403  ,40.7851  ,-72.0761  ,2.35358e-01
72559  ,105.552  ,41.5545  ,-67.2926  ,2.35335e-01
32669  ,104.953  ,41.3295  ,-74.3596  ,2.35332e-01
44106  ,106.192  ,40.7236  ,-62.5825  ,2.35332e-01
87752  ,105.682  ,42.2872  ,-61.6431  ,2.35329e-01
32666  ,104.474  ,42.2872  ,-75.4329  ,2.35315e-01
44135  ,106.264  ,40.7235  ,-61.2989  ,2.35307e-01
54563  ,105.851  ,41.2707  ,-64.4813  ,2.35307e-01
43962  ,104.996  ,40.7261  ,-75.8636  ,2.35306e-01
54560  ,105.684  ,41.7831  ,-64.168  ,2.35304e-01
1499  ,105.585  ,42.2872  ,-62.8669  ,2.35301e-01
6061  ,104.591  ,42.2872  ,-74.1981  ,2.35286e-01
76071  ,105.568  ,40.8292  ,-69.7708  ,2.35280e-01
55735  ,105.167  ,41.8058  ,-70.2431  ,2.35277e-01
13166  ,105.6  ,41.4096  ,-66.8875  ,2.35269e-01
83755  ,105.72  ,40.2872  ,-70.0877  ,2.35261e-01
83213  ,105.974  ,40.2872  ,-67.1258  ,2.35254e-01
27673  ,105.541  ,41.3393  ,-67.7165  ,2.35239e-01
55731  ,104.905  ,42.2872  ,-70.8714  ,2.35237e-01
76758  ,105.904  ,40.773  ,-65.6615  ,2.35235e-01
28733  ,104.844  ,41.8076  ,-73.2149  ,2.35234e-01
72553  ,105.677  ,40.7389  ,-68.5996  ,2.35228e-01
76091  ,105.622  ,40.7389  ,-69.1367  ,2.35214e-01
61633  ,105.166  ,42.0896  ,-68.5855  ,2.35192e-01
86823  ,105.119  ,42.2872  ,-68.2366  ,2.35186e-01
61632  ,105.066  ,42.2872  ,-68.8399  ,2.35185e-01
87767  ,105.181  ,42.2872  ,-67.4834  ,2.35184e-01
7069  ,104.737  ,41.165  ,-76.154  ,2.35184e-01
27661  ,105.302  ,41.7957  ,-68.1592  ,2.35176e-01
7060  ,106.054  ,41.1599  ,-60.9598  ,2.35173e-01
72540  ,105.59  ,41.1944  ,-67.3114  ,2.35171e-01
27660  ,105.256  ,41.9933  ,-67.8103  ,2.35170e-01
56762  ,105.466  ,41.773  ,-66.1278  ,2.35162e-01
33419  ,105.128  ,41.2846  ,-71.7984  ,2.35137e-01
55609  ,105.842  ,41.7235  ,-60.6391  ,2.35124e-01
32994  ,104.466  ,41.7261  ,-76.4405  ,2.35122e-01
11067  ,105.233  ,41.5748  ,-69.4715  ,2.35113e-01
56758  ,105.27  ,42.2872  ,-65.7389  ,2.35100e-01
32662  ,104.897  ,40.8529  ,-75.2622  ,2.35094e-01
60713  ,105.191  ,42.2872  ,-66.6875  ,2.35089e-01
3416  ,106.1  ,40.2872  ,-64.1344  ,2.35079e-01
77286  ,105.565  ,40.2872  ,-70.651  ,2.35077e-01
11071  ,105.58  ,40.9792  ,-67.7353  ,2.35076e-01
78085  ,105.92  ,40.2872  ,-66.5441  ,2.35072e-01
3425  ,105.32  ,40.2872  ,-73.0501  ,2.35071e-01
1104  ,105.62  ,42.2872  ,-60.3251  ,2.35066e-01
76748  ,105.759  ,40.7875  ,-66.2423  ,2.35062e-01
80837  ,105.18  ,41.3054  ,-70.7638  ,2.35062e-01
44108  ,105.876  ,41.1701  ,-62.6252  ,2.35056e-01
5941  ,104.186  ,42.2872  ,-76.7183  ,2.35051e-01
32667  ,104.57  ,41.8529  ,-74.5787  ,2.35032e-01
27655  ,105.167  ,41.7334  ,-69.0461  ,2.35031e-01
27656  ,105.068  ,41.931  ,-69.3005  ,2.35024e-01
33416  ,104.918  ,41.7868  ,-71.3921  ,2.35019e-01
27671  ,105.341  ,41.4357  ,-68.1781  ,2.35010e-01
67589  ,105.338  ,42.2872  ,-64.0678  ,2.35007e-01
28736  ,104.865  ,41.2842  ,-73.5941  ,2.34999e-01
76188  ,104.562  ,42.2872  ,-72.8953  ,2.34990e-01
29045  ,104.643  ,41.2918  ,-75.5566  ,2.34981e-01
54559  ,105.73  ,41.2394  ,-63.7408  ,2.34977e-01
55732  ,104.835  ,42.2872  ,-70.0786  ,2.34975e-01
47965  ,105.113  ,40.7851  ,-72.691  ,2.34951e-01
11066  ,105.101  ,41.8921  ,-68.6208  ,2.34951e-01
27649  ,105.055  ,42.0896  ,-68.2719  ,2.34944e-01
27652  ,105.002  ,42.0896  ,-68.8752  ,2.34944e-01
1892  ,105.008  ,42.2872  ,-67.9229  ,2.34940e-01
6452  ,104.902  ,42.2872  ,-69.1295  ,2.34939e-01
61630  ,104.955  ,42.2872  ,-68.5262  ,2.34938e-01
32677  ,104.978  ,40.7638  ,-73.9806  ,2.34936e-01
60604  ,105.477  ,41.3342  ,-66.382  ,2.34928e-01
86164  ,105.153  ,41.9933  ,-67.3467  ,2.34919e-01
72558  ,105.355  ,41.137  ,-68.6337  ,2.34910e-01
44134  ,106.012  ,40.7138  ,-61.8122  ,2.34908e-01
71119  ,105.123  ,41.4496  ,-69.8672  ,2.34899e-01
44107  ,105.889  ,40.7435  ,-63.0728  ,2.34858e-01
60603  ,105.202  ,41.8484  ,-66.9417  ,2.34851e-01
80276  ,105.573  ,41.7138  ,-62.4235  ,2.34846e-01
11232  ,104.907  ,41.2829  ,-72.3319  ,2.34838e-01
77285  ,105.353  ,40.2872  ,-71.288  ,2.34806e-01
76757  ,105.822  ,40.2872  ,-65.8775  ,2.34804e-01
44104  ,105.808  ,41.1502  ,-61.47  ,2.34783e-01
11263  ,104.548  ,41.4187  ,-74.9592  ,2.34780e-01
67591  ,105.428  ,41.7831  ,-63.539  ,2.34767e-01
72796  ,105.69  ,40.7748  ,-64.9498  ,2.34756e-01
33404  ,104.698  ,41.785  ,-71.9257  ,2.34720e-01
44131  ,106.025  ,40.2872  ,-62.2599  ,2.34712e-01
32659  ,104.921  ,40.2872  ,-74.8832  ,2.34700e-01
16182  ,104.482  ,41.8076  ,-73.8132  ,2.34700e-01
27648  ,104.891  ,42.0896  ,-68.5615  ,2.34696e-01
27645  ,104.844  ,42.2872  ,-68.2125  ,2.34691e-01
61631  ,104.791  ,42.2872  ,-68.8158  ,2.34690e-01
83296  ,104.906  ,42.2872  ,-67.4594  ,2.34689e-01
13058  ,105.013  ,41.3244  ,-70.2629  ,2.34686e-01
80441  ,105.449  ,40.8484  ,-67.1798  ,2.34673e-01
72794  ,105.685  ,40.7831  ,-64.1728  ,2.34654e-01
87753  ,106.072  ,40.2872  ,-60.988  ,2.34643e-01
55734  ,104.751  ,41.8058  ,-70.8911  ,2.34643e-01
88157  ,105.254  ,42.2872  ,-62.2738  ,2.34639e-01
65580  ,104.747  ,40.2872  ,-76.1439  ,2.34629e-01
32665  ,104.162  ,42.2872  ,-74.7319  ,2.34624e-01
6081  ,104.489  ,42.2872  ,-71.5194  ,2.34608e-01
76070  ,105.176  ,40.931  ,-69.5503  ,2.34602e-01
72554  ,105.404  ,40.6332  ,-68.1451  ,2.34596e-01
33223  ,104.79  ,41.931  ,-69.7027  ,2.34594e-01
37339  ,104.846  ,40.8076  ,-73.2392  ,2.34588e-01
13086  ,105.354  ,41.2588  ,-65.8765  ,2.34588e-01
77287  ,105.078  ,40.7868  ,-71.0103  ,2.34583e-01
83212  ,105.439  ,40.6332  ,-67.6037  ,2.34577e-01
44117  ,105.489  ,41.7235  ,-61.3203  ,2.34569e-01
32993  ,104.235  ,41.7261  ,-75.7098  ,2.34567e-01
54577  ,105.844  ,40.2872  ,-63.5048  ,2.34537e-01
61604  ,104.904  ,41.6918  ,-69.0452  ,2.34531e-01
37338  ,104.958  ,40.2872  ,-73.6256  ,2.34528e-01
56761  ,105.157  ,41.773  ,-65.4875  ,2.34523e-01
55608  ,105.271  ,42.2872  ,-61.0029  ,2.34520e-01
52325  ,105.135  ,40.2872  ,-71.837  ,2.34513e-01
74362  ,105.702  ,40.2872  ,-65.2973  ,2.34510e-01
60601  ,105.079  ,41.773  ,-66.4362  ,2.34510e-01
71121  ,104.625  ,42.2872  ,-69.5317  ,2.34509e-01
32991  ,103.959  ,42.2872  ,-75.992  ,2.34505e-01
76746  ,105.395  ,40.8484  ,-66.5981  ,2.34492e-01
55611  ,105.853  ,40.7235  ,-60.6552  ,2.34489e-01
29053  ,104.48  ,40.7261  ,-76.4265  ,2.34487e-01
28732  ,104.64  ,41.3055  ,-72.8801  ,2.34476e-01
67588  ,105.081  ,42.2872  ,-63.4389  ,2.34472e-01
1505  ,104.961  ,42.2872  ,-65.0986  ,2.34464e-01
79637  ,105.49  ,41.2196  ,-63.1347  ,2.34458e-01
76189  ,104.2  ,42.2872  ,-73.4936  ,2.34456e-01
27650  ,104.838  ,41.8505  ,-68.6199  ,2.34451e-01
80564  ,104.882  ,42.2872  ,-66.0472  ,2.34449e-01
32670  ,104.46  ,41.3734  ,-74.1938  ,2.34447e-01
27646  ,104.792  ,42.048  ,-68.271  ,2.34446e-01
61601  ,104.739  ,42.048  ,-68.8742  ,2.34445e-01
61628  ,104.733  ,42.2872  ,-67.8989  ,2.34445e-01
27676  ,105.054  ,41.4786  ,-67.6513  ,2.34444e-01
61600  ,104.629  ,42.2872  ,-69.0894  ,2.34443e-01
1116  ,104.68  ,42.2872  ,-68.5022  ,2.34442e-01
2079  ,104.804  ,42.2872  ,-66.9958  ,2.34440e-01
76712  ,105.312  ,41.2689  ,-65.0438  ,2.34410e-01
12574  ,105.561  ,41.1404  ,-61.9801  ,2.34394e-01
76072  ,105.065  ,40.8058  ,-69.946  ,2.34388e-01
32663  ,104.573  ,40.8529  ,-74.5802  ,2.34381e-01
55736  ,104.68  ,41.8058  ,-70.0984  ,2.34380e-01
72560  ,105.103  ,41.3337  ,-67.2462  ,2.34376e-01
32668  ,104.14  ,41.8529  ,-75.1124  ,2.34368e-01
56130  ,105.116  ,41.7831  ,-64.6549  ,2.34347e-01
55733  ,104.418  ,42.2872  ,-70.7267  ,2.34342e-01
66799  ,104.2  ,41.1625  ,-76.7042  ,2.34325e-01
55622  ,105.624  ,41.1599  ,-60.3314  ,2.34324e-01
29491  ,104.908  ,41.3292  ,-69.0473  ,2.34299e-01
66381  ,104.738  ,41.2449  ,-71.1656  ,2.34298e-01
84295  ,104.86  ,40.7868  ,-71.5593  ,2.34290e-01
72556  ,105.082  ,41.0314  ,-68.1792  ,2.34279e-01
27675  ,105.093  ,41.1185  ,-67.6701  ,2.34279e-01
80199  ,105.187  ,41.7633  ,-62.933  ,2.34249e-01
88161  ,105.393  ,41.7235  ,-60.0242  ,2.34245e-01
13027  ,105.271  ,41.279  ,-64.2112  ,2.34236e-01
29031  ,103.912  ,41.7236  ,-76.9735  ,2.34233e-01
33403  ,104.357  ,41.785  ,-72.5605  ,2.34229e-01
72555  ,104.843  ,41.4878  ,-68.6219  ,2.34218e-01
27674  ,104.853  ,41.575  ,-68.1129  ,2.34216e-01
61629  ,104.807  ,41.7725  ,-67.7639  ,2.34211e-01
79642  ,104.91  ,40.8058  ,-70.5093  ,2.34205e-01
27647  ,104.628  ,42.048  ,-68.5606  ,2.34197e-01
84021  ,104.569  ,42.2872  ,-68.1885  ,2.34196e-01
83124  ,104.517  ,42.2872  ,-68.7757  ,2.34195e-01
83297  ,104.631  ,42.2872  ,-67.4353  ,2.34194e-01
44105  ,105.574  ,40.7138  ,-62.4277  ,2.34194e-01
44116  ,105.242  ,41.7138  ,-61.8304  ,2.34181e-01
88160  ,105.152  ,42.2872  ,-59.7248  ,2.34159e-01
76747  ,105.271  ,40.773  ,-66.0926  ,2.34151e-01
29030  ,103.621  ,42.2872  ,-77.2283  ,2.34143e-01
3420  ,105.228  ,40.2872  ,-68.5549  ,2.34118e-01
33402  ,104.148  ,42.2872  ,-72.1543  ,2.34117e-01
9012  ,104.372  ,41.3281  ,-73.4283  ,2.34115e-01
80209  ,105.429  ,40.7831  ,-63.5432  ,2.34114e-01
60605  ,105.005  ,41.3026  ,-66.737  ,2.34108e-01
29488  ,104.643  ,41.6672  ,-69.4197  ,2.34108e-01
52324  ,104.846  ,40.2872  ,-72.452  ,2.34106e-01
83217  ,105.173  ,40.2872  ,-69.092  ,2.34105e-01
72795  ,105.525  ,40.2872  ,-64.6412  ,2.34104e-01
86166  ,105.263  ,40.2872  ,-68.0135  ,2.34097e-01
3575  ,105.118  ,40.2872  ,-69.6291  ,2.34094e-01
6566  ,104.347  ,42.2872  ,-69.934  ,2.34080e-01
3419  ,105.298  ,40.2872  ,-67.4721  ,2.34080e-01
67592  ,104.769  ,42.2872  ,-64.5548  ,2.34053e-01
32676  ,104.485  ,40.8076  ,-73.8147  ,2.34048e-01
44133  ,105.695  ,40.2872  ,-61.6661  ,2.34042e-01
52588  ,104.492  ,40.2872  ,-75.4105  ,2.34030e-01
61602  ,104.478  ,42.0234  ,-69.2487  ,2.34023e-01
33226  ,104.351  ,42.2872  ,-69.4916  ,2.34013e-01
44120  ,105.399  ,41.2024  ,-60.8757  ,2.34010e-01
3413  ,105.588  ,40.2872  ,-62.8753  ,2.33997e-01
66382  ,104.517  ,41.2432  ,-71.6991  ,2.33997e-01
52327  ,104.64  ,40.7851  ,-72.0929  ,2.33990e-01
3426  ,104.597  ,40.2872  ,-74.2012  ,2.33987e-01
29490  ,104.649  ,41.4306  ,-69.5234  ,2.33979e-01
1498  ,104.923  ,42.2872  ,-61.6807  ,2.33977e-01
6062  ,103.732  ,42.2872  ,-75.2657  ,2.33961e-01
80435  ,104.704  ,41.7725  ,-67.3004  ,2.33960e-01
55610  ,105.181  ,41.766  ,-60.5584  ,2.33956e-01
11065  ,104.575  ,41.8089  ,-68.619  ,2.33952e-01
48293  ,104.517  ,42.048  ,-68.2469  ,2.33950e-01
1889  ,104.458  ,42.2872  ,-67.8748  ,2.33950e-01
48254  ,104.465  ,42.048  ,-68.8341  ,2.33949e-01
6181  ,104.355  ,42.2872  ,-69.0493  ,2.33948e-01
83123  ,104.405  ,42.2872  ,-68.4781  ,2.33947e-01
88156  ,104.823  ,42.2872  ,-62.9033  ,2.33945e-01
29042  ,104.04  ,41.2297  ,-75.9917  ,2.33945e-01
60420  ,104.924  ,41.7831  ,-64.111  ,2.33937e-01
16179  ,103.849  ,42.2872  ,-74.0264  ,2.33933e-01
78329  ,104.57  ,41.264  ,-70.6646  ,2.33920e-01
55612  ,105.49  ,40.7235  ,-61.3238  ,2.33915e-01
29041  ,104.238  ,40.7261  ,-75.7048  ,2.33914e-01
72294  ,104.963  ,40.2872  ,-70.1924  ,2.33909e-01
51300  ,105.244  ,40.2872  ,-66.8904  ,2.33897e-01
25720  ,104.308  ,41.7454  ,-71.2928  ,2.33882e-01
37335  ,103.764  ,41.7908  ,-76.2738  ,2.33879e-01
76181  ,104.09  ,41.8076  ,-73.1087  ,2.33869e-01
77335  ,105.152  ,40.773  ,-65.5123  ,2.33858e-01
66356  ,104.906  ,40.6853  ,-68.589  ,2.33799e-01
44111  ,105.175  ,41.1899  ,-62.4896  ,2.33795e-01
3280  ,105.643  ,40.2872  ,-60.3566  ,2.33790e-01
66374  ,104.851  ,40.6853  ,-69.1261  ,2.33786e-01
83299  ,104.941  ,40.6853  ,-68.0476  ,2.33778e-01
55746  ,104.952  ,40.7725  ,-67.5385  ,2.33778e-01
3292  ,104.214  ,40.2872  ,-76.6911  ,2.33775e-01
60602  ,104.882  ,41.2273  ,-66.2316  ,2.33767e-01
71120  ,104.539  ,41.3054  ,-69.9191  ,2.33764e-01
16181  ,103.885  ,41.8238  ,-74.3967  ,2.33757e-01
29046  ,103.946  ,41.3565  ,-75.3943  ,2.33745e-01
88159  ,104.871  ,42.2872  ,-60.4544  ,2.33739e-01
3576  ,104.808  ,40.2872  ,-70.7558  ,2.33727e-01
29029  ,103.469  ,42.2872  ,-76.4623  ,2.33723e-01
61605  ,104.58  ,41.4462  ,-68.621  ,2.33718e-01
3577  ,105.189  ,40.2872  ,-66.3086  ,2.33717e-01
61621  ,104.59  ,41.5334  ,-68.112  ,2.33716e-01
60421  ,105.03  ,41.2592  ,-63.6051  ,2.33716e-01
61619  ,104.531  ,41.7725  ,-67.7399  ,2.33715e-01
29044  ,104.144  ,40.8529  ,-75.1075  ,2.33713e-01
48255  ,104.353  ,42.048  ,-68.5365  ,2.33701e-01
83307  ,104.294  ,42.2872  ,-68.1644  ,2.33701e-01
33218  ,104.242  ,42.2872  ,-68.7516  ,2.33700e-01
49311  ,104.607  ,41.7414  ,-66.7912  ,2.33693e-01
47964  ,104.561  ,40.2872  ,-72.9745  ,2.33689e-01
74371  ,105.334  ,40.2872  ,-64.0786  ,2.33688e-01
72793  ,105.11  ,40.7831  ,-64.6796  ,2.33682e-01
1504  ,104.578  ,42.2872  ,-64.0109  ,2.33644e-01
6082  ,103.808  ,42.2872  ,-72.7891  ,2.33629e-01
44119  ,105.152  ,41.1926  ,-61.3859  ,2.33621e-01
78328  ,104.237  ,41.7454  ,-70.5001  ,2.33616e-01
55621  ,105.405  ,40.7235  ,-60.0396  ,2.33606e-01
47981  ,103.926  ,40.7236  ,-76.9603  ,2.33594e-01
60376  ,105.189  ,40.7633  ,-62.9372  ,2.33594e-01
33224  ,104.201  ,42.0234  ,-69.651  ,2.33593e-01
80284  ,104.856  ,41.7633  ,-62.3399  ,2.33585e-01
47966  ,104.354  ,40.7851  ,-72.6154  ,2.33574e-01
61603  ,104.314  ,41.7843  ,-68.9935  ,2.33528e-01
33228  ,104.204  ,42.0234  ,-69.2086  ,2.33527e-01
44110  ,105.244  ,40.7138  ,-61.8339  ,2.33526e-01
82862  ,104.394  ,41.9691  ,-67.2106  ,2.33523e-01
33225  ,104.075  ,42.2872  ,-69.488  ,2.33520e-01
51301  ,104.854  ,40.7414  ,-67.0294  ,2.33509e-01
32681  ,103.864  ,41.3896  ,-74.7772  ,2.33503e-01
74360  ,104.354  ,42.2872  ,-65.9505  ,2.33493e-01
25717  ,103.936  ,42.2872  ,-70.7738  ,2.33492e-01
11312  ,104.584  ,41.0835  ,-68.6231  ,2.33486e-01
11072  ,104.605  ,41.2578  ,-67.605  ,2.33484e-01
72557  ,104.595  ,41.1707  ,-68.114  ,2.33483e-01
49309  ,104.276  ,42.2872  ,-66.8991  ,2.33483e-01
66372  ,104.592  ,40.7868  ,-69.6023  ,2.33464e-01
80440  ,104.725  ,41.2836  ,-65.7902  ,2.33463e-01
33222  ,104.207  ,41.7868  ,-69.7547  ,2.33462e-01
33217  ,104.079  ,42.2872  ,-69.0456  ,2.33455e-01
48268  ,104.183  ,42.2872  ,-67.8507  ,2.33455e-01
1117  ,104.13  ,42.2872  ,-68.454  ,2.33453e-01
65966  ,104.467  ,40.7454  ,-70.911  ,2.33439e-01
65963  ,104.59  ,40.2872  ,-71.3048  ,2.33433e-01
56809  ,105.069  ,40.2872  ,-65.7284  ,2.33422e-01
60419  ,104.684  ,41.7633  ,-63.505  ,2.33419e-01
44118  ,104.833  ,41.766  ,-61.2362  ,2.33413e-01
7059  ,105.157  ,41.1599  ,-59.7303  ,2.33410e-01
55699  ,104.529  ,41.7978  ,-65.4012  ,2.33403e-01
7070  ,103.63  ,41.16  ,-77.2203  ,2.33401e-01
49312  ,104.45  ,41.7978  ,-66.3498  ,2.33388e-01
33407  ,104.094  ,41.3014  ,-72.2863  ,2.33387e-01
48251  ,104.232  ,41.8299  ,-68.5798  ,2.33345e-01
16183  ,103.739  ,41.8076  ,-73.6415  ,2.33344e-01
48271  ,104.173  ,42.069  ,-68.2078  ,2.33344e-01
33221  ,104.122  ,42.069  ,-68.795  ,2.33344e-01
34280  ,103.538  ,41.7908  ,-75.5475  ,2.33335e-01
51303  ,104.8  ,40.7414  ,-66.4476  ,2.33329e-01
44132  ,105.257  ,40.2872  ,-62.2815  ,2.33328e-01
39317  ,104.168  ,40.2872  ,-74.7284  ,2.33317e-01
55614  ,105.193  ,40.766  ,-60.5742  ,2.33316e-01
25719  ,103.758  ,42.2872  ,-71.5123  ,2.33307e-01
56402  ,104.908  ,41.7235  ,-59.4382  ,2.33304e-01
29492  ,104.319  ,41.4216  ,-68.9955  ,2.33293e-01
29033  ,103.332  ,41.7236  ,-77.4664  ,2.33291e-01
56132  ,104.684  ,41.2937  ,-64.9575  ,2.33287e-01
80283  ,104.492  ,42.2872  ,-62.3102  ,2.33284e-01
72297  ,104.437  ,40.7868  ,-70.1656  ,2.33280e-01
48269  ,104.221  ,41.9691  ,-67.65  ,2.33278e-01
48282  ,104.28  ,41.73  ,-68.0221  ,2.33277e-01
33405  ,103.885  ,41.8035  ,-71.88  ,2.33273e-01
49915  ,103.419  ,42.2872  ,-74.5601  ,2.33271e-01
74373  ,104.919  ,40.7831  ,-64.117  ,2.33268e-01
29054  ,103.778  ,40.7908  ,-76.2602  ,2.33238e-01
85908  ,104.103  ,42.2872  ,-67.3386  ,2.33237e-01
71111  ,103.865  ,42.2872  ,-69.9811  ,2.33229e-01
55613  ,105.285  ,40.2872  ,-61.0222  ,2.33224e-01
80434  ,104.508  ,41.2268  ,-67.0958  ,2.33214e-01
47963  ,104.087  ,40.8076  ,-73.1636  ,2.33213e-01
29052  ,103.976  ,40.2872  ,-75.9734  ,2.33210e-01
33216  ,103.966  ,42.2872  ,-68.748  ,2.33207e-01
72802  ,104.019  ,42.2872  ,-68.1403  ,2.33206e-01
12576  ,104.79  ,41.2393  ,-62.999  ,2.33198e-01
55698  ,104.25  ,42.2872  ,-65.1015  ,2.33197e-01
85710  ,104.522  ,42.2872  ,-61.1322  ,2.33197e-01
48248  ,104.231  ,41.5688  ,-68.7279  ,2.33191e-01
1103  ,104.649  ,42.2872  ,-59.154  ,2.33190e-01
37334  ,103.242  ,42.2872  ,-75.7359  ,2.33180e-01
5942  ,103.026  ,42.2872  ,-77.7031  ,2.33173e-01
16184  ,103.776  ,41.3443  ,-74.0118  ,2.33170e-01
44114  ,104.86  ,41.2014  ,-61.9312  ,2.33170e-01
29493  ,104.325  ,41.185  ,-69.0992  ,2.33163e-01
10795  ,104.127  ,41.2035  ,-71.0663  ,2.33157e-01
60705  ,104.199  ,40.2872  ,-73.55  ,2.33148e-01
80207  ,105.078  ,40.2872  ,-63.449  ,2.33148e-01
65967  ,104.25  ,40.7454  ,-71.4601  ,2.33147e-01
3589  ,104.372  ,40.2872  ,-71.8539  ,2.33141e-01
3415  ,104.949  ,40.2872  ,-65.1481  ,2.33130e-01
55623  ,104.95  ,41.2024  ,-60.261  ,2.33129e-01
80279  ,104.319  ,42.2872  ,-63.4753  ,2.33117e-01
11311  ,104.054  ,41.7596  ,-69.368  ,2.33105e-01
76187  ,103.457  ,42.2872  ,-73.3218  ,2.33105e-01
32680  ,103.888  ,40.8238  ,-74.3982  ,2.33101e-01
33219  ,104.009  ,42.069  ,-68.4974  ,2.33096e-01
37329  ,103.456  ,41.8238  ,-74.9304  ,2.33094e-01
66398  ,103.487  ,41.2272  ,-76.5248  ,2.33054e-01
61620  ,104.295  ,41.4545  ,-67.5151  ,2.33044e-01
33227  ,103.928  ,42.0234  ,-69.205  ,2.33033e-01
55696  ,104.375  ,41.7897  ,-64.6599  ,2.33028e-01
76182  ,103.827  ,41.324  ,-72.8345  ,2.33026e-01
56813  ,104.643  ,40.7978  ,-66.0062  ,2.33023e-01
78414  ,104.096  ,41.245  ,-70.3208  ,2.32998e-01
48250  ,104.202  ,41.4228  ,-68.3852  ,2.32987e-01
29489  ,104.06  ,41.523  ,-69.4717  ,2.32974e-01
55606  ,104.541  ,41.7747  ,-61.7815  ,2.32963e-01
6177  ,103.803  ,42.2872  ,-69.042  ,2.32962e-01
