18:33, Sunday, February 15, 2026
Study name:Static 1
Units: mm
Selected reference : N/A
Node  ,X (mm)  ,Y (mm)  ,Z (mm)  ,URES (mm)
28748  ,105.731  ,41.7638  ,-74.0624  ,2.41314e-01
76096  ,105.868  ,40.2872  ,-69.4495  ,2.41311e-01
86165  ,106.009  ,40.2872  ,-67.7805  ,2.41306e-01
28737  ,105.926  ,41.2012  ,-73.7307  ,2.41293e-01
13166  ,105.6  ,41.4096  ,-66.8875  ,2.41286e-01
27671  ,105.341  ,41.4357  ,-68.1781  ,2.41283e-01
76091  ,105.622  ,40.7389  ,-69.1367  ,2.41282e-01
76071  ,105.568  ,40.8292  ,-69.7708  ,2.41271e-01
60713  ,105.191  ,42.2872  ,-66.6875  ,2.41266e-01
72540  ,105.59  ,41.1944  ,-67.3114  ,2.41248e-01
73866  ,106.443  ,40.7748  ,-65.099  ,2.41245e-01
55731  ,104.905  ,42.2872  ,-70.8714  ,2.41244e-01
55732  ,104.835  ,42.2872  ,-70.0786  ,2.41243e-01
86164  ,105.153  ,41.9933  ,-67.3467  ,2.41213e-01
54570  ,106.645  ,41.7435  ,-63.1232  ,2.41186e-01
11071  ,105.58  ,40.9792  ,-67.7353  ,2.41185e-01
27645  ,104.844  ,42.2872  ,-68.2125  ,2.41182e-01
61631  ,104.791  ,42.2872  ,-68.8158  ,2.41181e-01
76745  ,105.842  ,41.2733  ,-66.0262  ,2.41176e-01
54571  ,106.781  ,41.1799  ,-63.4866  ,2.41170e-01
27648  ,104.891  ,42.0896  ,-68.5615  ,2.41154e-01
72558  ,105.355  ,41.137  ,-68.6337  ,2.41137e-01
83296  ,104.906  ,42.2872  ,-67.4594  ,2.41087e-01
10841  ,105.348  ,41.2863  ,-71.2648  ,2.41078e-01
28738  ,105.694  ,41.2001  ,-73.1718  ,2.41066e-01
40757  ,105.623  ,40.7868  ,-71.5425  ,2.41062e-01
83755  ,105.72  ,40.2872  ,-70.0877  ,2.41053e-01
71119  ,105.123  ,41.4496  ,-69.8672  ,2.41048e-01
83213  ,105.974  ,40.2872  ,-67.1258  ,2.41047e-01
3417  ,106.455  ,40.2872  ,-65.4464  ,2.41043e-01
3424  ,105.898  ,40.2872  ,-71.8202  ,2.41038e-01
59537  ,106.852  ,40.2872  ,-64.3024  ,2.41034e-01
56762  ,105.466  ,41.773  ,-66.1278  ,2.41027e-01
74796  ,106.089  ,40.2872  ,-73.0152  ,2.41026e-01
60603  ,105.202  ,41.8484  ,-66.9417  ,2.41022e-01
77351  ,106.343  ,42.2872  ,-62.9215  ,2.40993e-01
28745  ,105.348  ,42.2872  ,-74.2815  ,2.40983e-01
54573  ,106.736  ,40.7236  ,-63.9186  ,2.40976e-01
39315  ,105.907  ,40.7245  ,-73.3758  ,2.40965e-01
1116  ,104.68  ,42.2872  ,-68.5022  ,2.40960e-01
61600  ,104.629  ,42.2872  ,-69.0894  ,2.40929e-01
56758  ,105.27  ,42.2872  ,-65.7389  ,2.40928e-01
61628  ,104.733  ,42.2872  ,-67.8989  ,2.40927e-01
71121  ,104.625  ,42.2872  ,-69.5317  ,2.40924e-01
40761  ,105.469  ,41.2214  ,-72.4577  ,2.40911e-01
27646  ,104.792  ,42.048  ,-68.271  ,2.40910e-01
80837  ,105.18  ,41.3054  ,-70.7638  ,2.40910e-01
61601  ,104.739  ,42.048  ,-68.8742  ,2.40903e-01
33223  ,104.79  ,41.931  ,-69.7027  ,2.40900e-01
61604  ,104.904  ,41.6918  ,-69.0452  ,2.40896e-01
27650  ,104.838  ,41.8505  ,-68.6199  ,2.40880e-01
88634  ,104.902  ,42.2872  ,-72.2605  ,2.40876e-01
76711  ,105.892  ,41.2606  ,-65.314  ,2.40865e-01
28734  ,105.337  ,41.7638  ,-73.3807  ,2.40838e-01
60604  ,105.477  ,41.3342  ,-66.382  ,2.40802e-01
54562  ,106.31  ,41.2311  ,-64.0109  ,2.40750e-01
2079  ,104.804  ,42.2872  ,-66.9958  ,2.40748e-01
76748  ,105.759  ,40.7875  ,-66.2423  ,2.40742e-01
55474  ,105.696  ,41.7748  ,-64.9251  ,2.40741e-01
61623  ,105.675  ,40.7235  ,-72.8168  ,2.40736e-01
77286  ,105.565  ,40.2872  ,-70.651  ,2.40731e-01
72554  ,105.404  ,40.6332  ,-68.1451  ,2.40730e-01
76070  ,105.176  ,40.931  ,-69.5503  ,2.40729e-01
78085  ,105.92  ,40.2872  ,-66.5441  ,2.40728e-01
27676  ,105.054  ,41.4786  ,-67.6513  ,2.40727e-01
83124  ,104.517  ,42.2872  ,-68.7757  ,2.40723e-01
84021  ,104.569  ,42.2872  ,-68.1885  ,2.40723e-01
33416  ,104.918  ,41.7868  ,-71.3921  ,2.40723e-01
13058  ,105.013  ,41.3244  ,-70.2629  ,2.40722e-01
54558  ,106.144  ,41.7435  ,-63.6976  ,2.40699e-01
55471  ,105.529  ,42.2872  ,-64.6117  ,2.40699e-01
80441  ,105.449  ,40.8484  ,-67.1798  ,2.40695e-01
28731  ,105.112  ,41.785  ,-72.6667  ,2.40690e-01
27647  ,104.628  ,42.048  ,-68.5606  ,2.40688e-01
76758  ,105.904  ,40.773  ,-65.6615  ,2.40669e-01
3282  ,107.12  ,40.2872  ,-63.0226  ,2.40667e-01
3290  ,106.131  ,40.2872  ,-74.3221  ,2.40657e-01
83212  ,105.439  ,40.6332  ,-67.6037  ,2.40647e-01
37319  ,105.918  ,40.8484  ,-74.652  ,2.40635e-01
83297  ,104.631  ,42.2872  ,-67.4353  ,2.40624e-01
29491  ,104.908  ,41.3292  ,-69.0473  ,2.40612e-01
27674  ,104.853  ,41.575  ,-68.1129  ,2.40599e-01
72555  ,104.843  ,41.4878  ,-68.6219  ,2.40597e-01
61629  ,104.807  ,41.7725  ,-67.7639  ,2.40596e-01
7077  ,105.694  ,41.4097  ,-74.9751  ,2.40588e-01
55736  ,104.68  ,41.8058  ,-70.0984  ,2.40578e-01
55734  ,104.751  ,41.8058  ,-70.8911  ,2.40564e-01
33419  ,105.128  ,41.2846  ,-71.7984  ,2.40558e-01
72560  ,105.103  ,41.3337  ,-67.2462  ,2.40557e-01
54574  ,106.265  ,40.7748  ,-64.4429  ,2.40557e-01
72556  ,105.082  ,41.0314  ,-68.1792  ,2.40546e-01
52326  ,105.403  ,40.7851  ,-72.0761  ,2.40538e-01
60601  ,105.079  ,41.773  ,-66.4362  ,2.40533e-01
54580  ,106.964  ,40.7236  ,-62.6535  ,2.40529e-01
27675  ,105.093  ,41.1185  ,-67.6701  ,2.40507e-01
39303  ,104.954  ,42.2872  ,-73.5998  ,2.40505e-01
67590  ,105.841  ,42.2872  ,-63.4958  ,2.40504e-01
83123  ,104.405  ,42.2872  ,-68.4781  ,2.40503e-01
37321  ,105.745  ,40.7638  ,-74.041  ,2.40475e-01
6181  ,104.355  ,42.2872  ,-69.0493  ,2.40472e-01
1889  ,104.458  ,42.2872  ,-67.8748  ,2.40469e-01
61602  ,104.478  ,42.0234  ,-69.2487  ,2.40469e-01
33226  ,104.351  ,42.2872  ,-69.4916  ,2.40465e-01
48293  ,104.517  ,42.048  ,-68.2469  ,2.40457e-01
29488  ,104.643  ,41.6672  ,-69.4197  ,2.40455e-01
48254  ,104.465  ,42.048  ,-68.8341  ,2.40451e-01
28750  ,105.526  ,41.325  ,-74.3675  ,2.40440e-01
80564  ,104.882  ,42.2872  ,-66.0472  ,2.40433e-01
76072  ,105.065  ,40.8058  ,-69.946  ,2.40428e-01
6566  ,104.347  ,42.2872  ,-69.934  ,2.40426e-01
11065  ,104.575  ,41.8089  ,-68.619  ,2.40420e-01
55733  ,104.418  ,42.2872  ,-70.7267  ,2.40418e-01
32656  ,105.46  ,41.8484  ,-75.2913  ,2.40407e-01
74361  ,106.278  ,40.2872  ,-64.7904  ,2.40378e-01
76746  ,105.395  ,40.8484  ,-66.5981  ,2.40372e-01
52323  ,105.609  ,40.2872  ,-72.4352  ,2.40372e-01
7061  ,106.796  ,41.16  ,-62.2896  ,2.40364e-01
54579  ,106.655  ,40.7435  ,-63.1465  ,2.40350e-01
6081  ,104.489  ,42.2872  ,-71.5194  ,2.40347e-01
44099  ,106.624  ,41.7236  ,-61.9448  ,2.40301e-01
54563  ,105.851  ,41.2707  ,-64.4813  ,2.40298e-01
11233  ,105.358  ,41.2404  ,-73.7599  ,2.40286e-01
80435  ,104.704  ,41.7725  ,-67.3004  ,2.40285e-01
13086  ,105.354  ,41.2588  ,-65.8765  ,2.40281e-01
29490  ,104.649  ,41.4306  ,-69.5234  ,2.40275e-01
33218  ,104.242  ,42.2872  ,-68.7516  ,2.40268e-01
83307  ,104.294  ,42.2872  ,-68.1644  ,2.40267e-01
77287  ,105.078  ,40.7868  ,-71.0103  ,2.40261e-01
3420  ,105.228  ,40.2872  ,-68.5549  ,2.40259e-01
77285  ,105.353  ,40.2872  ,-71.288  ,2.40253e-01
76757  ,105.822  ,40.2872  ,-65.8775  ,2.40252e-01
54560  ,105.684  ,41.7831  ,-64.168  ,2.40245e-01
48255  ,104.353  ,42.048  ,-68.5365  ,2.40236e-01
83217  ,105.173  ,40.2872  ,-69.092  ,2.40220e-01
1105  ,106.441  ,42.2872  ,-61.6055  ,2.40216e-01
86166  ,105.263  ,40.2872  ,-68.0135  ,2.40215e-01
5940  ,105.217  ,42.2872  ,-75.6001  ,2.40202e-01
44109  ,106.493  ,41.1799  ,-62.78  ,2.40195e-01
33404  ,104.698  ,41.785  ,-71.9257  ,2.40180e-01
54576  ,106.61  ,40.2872  ,-63.5785  ,2.40172e-01
60605  ,105.005  ,41.3026  ,-66.737  ,2.40172e-01
39314  ,105.725  ,40.2872  ,-73.6861  ,2.40163e-01
56761  ,105.157  ,41.773  ,-65.4875  ,2.40158e-01
28735  ,105.133  ,41.2617  ,-73.0459  ,2.40150e-01
61619  ,104.531  ,41.7725  ,-67.7399  ,2.40146e-01
61621  ,104.59  ,41.5334  ,-68.112  ,2.40146e-01
61605  ,104.58  ,41.4462  ,-68.621  ,2.40144e-01
3575  ,105.118  ,40.2872  ,-69.6291  ,2.40131e-01
3419  ,105.298  ,40.2872  ,-67.4721  ,2.40120e-01
79642  ,104.91  ,40.8058  ,-70.5093  ,2.40098e-01
28746  ,105.143  ,41.8484  ,-74.5866  ,2.40098e-01
66356  ,104.906  ,40.6853  ,-68.589  ,2.40071e-01
1117  ,104.13  ,42.2872  ,-68.454  ,2.40048e-01
76188  ,104.562  ,42.2872  ,-72.8953  ,2.40034e-01
83299  ,104.941  ,40.6853  ,-68.0476  ,2.40032e-01
28733  ,104.844  ,41.8076  ,-73.2149  ,2.40029e-01
66374  ,104.851  ,40.6853  ,-69.1261  ,2.40025e-01
12575  ,106.19  ,41.1998  ,-63.2704  ,2.40022e-01
33228  ,104.204  ,42.0234  ,-69.2086  ,2.40017e-01
66381  ,104.738  ,41.2449  ,-71.1656  ,2.40017e-01
1505  ,104.961  ,42.2872  ,-65.0986  ,2.40015e-01
33217  ,104.079  ,42.2872  ,-69.0456  ,2.40014e-01
48268  ,104.183  ,42.2872  ,-67.8507  ,2.40013e-01
61603  ,104.314  ,41.7843  ,-68.9935  ,2.40008e-01
11232  ,104.907  ,41.2829  ,-72.3319  ,2.40004e-01
67589  ,105.338  ,42.2872  ,-64.0678  ,2.40002e-01
33225  ,104.075  ,42.2872  ,-69.488  ,2.40002e-01
33224  ,104.201  ,42.0234  ,-69.651  ,2.39994e-01
80275  ,106.19  ,41.7236  ,-62.5783  ,2.39990e-01
55746  ,104.952  ,40.7725  ,-67.5385  ,2.39978e-01
37340  ,105.339  ,40.7638  ,-73.405  ,2.39974e-01
71120  ,104.539  ,41.3054  ,-69.9191  ,2.39966e-01
28749  ,104.975  ,41.7638  ,-73.979  ,2.39948e-01
88537  ,106.013  ,42.2872  ,-62.2362  ,2.39915e-01
48271  ,104.173  ,42.069  ,-68.2078  ,2.39909e-01
72796  ,105.69  ,40.7748  ,-64.9498  ,2.39904e-01
33221  ,104.122  ,42.069  ,-68.795  ,2.39903e-01
82862  ,104.394  ,41.9691  ,-67.2106  ,2.39903e-01
32664  ,104.904  ,42.2872  ,-74.8991  ,2.39903e-01
49311  ,104.607  ,41.7414  ,-66.7912  ,2.39899e-01
48251  ,104.232  ,41.8299  ,-68.5798  ,2.39878e-01
72557  ,104.595  ,41.1707  ,-68.114  ,2.39876e-01
11312  ,104.584  ,41.0835  ,-68.6231  ,2.39875e-01
76747  ,105.271  ,40.773  ,-66.0926  ,2.39869e-01
78329  ,104.57  ,41.264  ,-70.6646  ,2.39863e-01
54572  ,106.145  ,40.7435  ,-63.7024  ,2.39849e-01
47965  ,105.113  ,40.7851  ,-72.691  ,2.39836e-01
49309  ,104.276  ,42.2872  ,-66.8991  ,2.39834e-01
72294  ,104.963  ,40.2872  ,-70.1924  ,2.39831e-01
11072  ,104.605  ,41.2578  ,-67.605  ,2.39827e-01
51300  ,105.244  ,40.2872  ,-66.8904  ,2.39821e-01
77352  ,105.888  ,41.7435  ,-63.0686  ,2.39818e-01
33216  ,103.966  ,42.2872  ,-68.748  ,2.39814e-01
72802  ,104.019  ,42.2872  ,-68.1403  ,2.39813e-01
33222  ,104.207  ,41.7868  ,-69.7547  ,2.39811e-01
48282  ,104.28  ,41.73  ,-68.0221  ,2.39782e-01
48269  ,104.221  ,41.9691  ,-67.65  ,2.39772e-01
84295  ,104.86  ,40.7868  ,-71.5593  ,2.39751e-01
29492  ,104.319  ,41.4216  ,-68.9955  ,2.39739e-01
52325  ,105.135  ,40.2872  ,-71.837  ,2.39737e-01
76712  ,105.312  ,41.2689  ,-65.0438  ,2.39735e-01
74362  ,105.702  ,40.2872  ,-65.2973  ,2.39735e-01
85908  ,104.103  ,42.2872  ,-67.3386  ,2.39723e-01
78328  ,104.237  ,41.7454  ,-70.5001  ,2.39714e-01
48248  ,104.231  ,41.5688  ,-68.7279  ,2.39693e-01
33219  ,104.009  ,42.069  ,-68.4974  ,2.39691e-01
66372  ,104.592  ,40.7868  ,-69.6023  ,2.39684e-01
67609  ,106.812  ,40.2872  ,-62.3235  ,2.39678e-01
3416  ,106.1  ,40.2872  ,-64.1344  ,2.39673e-01
60602  ,104.882  ,41.2273  ,-66.2316  ,2.39671e-01
43963  ,105.707  ,40.2872  ,-74.9572  ,2.39666e-01
3425  ,105.32  ,40.2872  ,-73.0501  ,2.39666e-01
25720  ,104.308  ,41.7454  ,-71.2928  ,2.39641e-01
51301  ,104.854  ,40.7414  ,-67.0294  ,2.39620e-01
1499  ,105.585  ,42.2872  ,-62.8669  ,2.39603e-01
71111  ,103.865  ,42.2872  ,-69.9811  ,2.39601e-01
72803  ,103.855  ,42.2872  ,-68.43  ,2.39596e-01
6061  ,104.591  ,42.2872  ,-74.1981  ,2.39594e-01
32661  ,105.474  ,40.8484  ,-75.2735  ,2.39592e-01
54559  ,105.73  ,41.2394  ,-63.7408  ,2.39578e-01
56130  ,105.116  ,41.7831  ,-64.6549  ,2.39577e-01
29493  ,104.325  ,41.185  ,-69.0992  ,2.39574e-01
11311  ,104.054  ,41.7596  ,-69.368  ,2.39566e-01
33227  ,103.928  ,42.0234  ,-69.205  ,2.39565e-01
25717  ,103.936  ,42.2872  ,-70.7738  ,2.39564e-01
6177  ,103.803  ,42.2872  ,-69.042  ,2.39559e-01
1887  ,103.908  ,42.2872  ,-67.8267  ,2.39559e-01
32658  ,105.121  ,41.4142  ,-74.9671  ,2.39538e-01
33402  ,104.148  ,42.2872  ,-72.1543  ,2.39529e-01
48250  ,104.202  ,41.4228  ,-68.3852  ,2.39498e-01
44136  ,106.634  ,40.7236  ,-61.9646  ,2.39490e-01
74360  ,104.354  ,42.2872  ,-65.9505  ,2.39486e-01
28736  ,104.865  ,41.2842  ,-73.5941  ,2.39483e-01
66382  ,104.517  ,41.2432  ,-71.6991  ,2.39482e-01
3576  ,104.808  ,40.2872  ,-70.7558  ,2.39475e-01
49312  ,104.45  ,41.7978  ,-66.3498  ,2.39474e-01
80434  ,104.508  ,41.2268  ,-67.0958  ,2.39471e-01
3577  ,105.189  ,40.2872  ,-66.3086  ,2.39468e-01
61638  ,103.971  ,41.8053  ,-68.9544  ,2.39468e-01
48258  ,103.898  ,42.069  ,-68.1837  ,2.39461e-01
61620  ,104.295  ,41.4545  ,-67.5151  ,2.39458e-01
33220  ,103.846  ,42.069  ,-68.7914  ,2.39455e-01
66359  ,104.235  ,41.2061  ,-68.7299  ,2.39432e-01
72794  ,105.685  ,40.7831  ,-64.1728  ,2.39407e-01
32655  ,105.234  ,41.2873  ,-75.5791  ,2.39397e-01
32669  ,104.953  ,41.3295  ,-74.3596  ,2.39392e-01
29489  ,104.06  ,41.523  ,-69.4717  ,2.39392e-01
72297  ,104.437  ,40.7868  ,-70.1656  ,2.39368e-01
67591  ,105.428  ,41.7831  ,-63.539  ,2.39368e-01
80842  ,103.691  ,42.2872  ,-68.7239  ,2.39362e-01
48256  ,103.744  ,42.2872  ,-68.1163  ,2.39361e-01
28732  ,104.64  ,41.3055  ,-72.8801  ,2.39352e-01
33403  ,104.357  ,41.785  ,-72.5605  ,2.39351e-01
77335  ,105.152  ,40.773  ,-65.5123  ,2.39350e-01
11711  ,103.889  ,41.8509  ,-68.5407  ,2.39339e-01
32657  ,104.883  ,41.8529  ,-75.2796  ,2.39339e-01
67592  ,104.769  ,42.2872  ,-64.5548  ,2.39327e-01
48270  ,103.946  ,41.9691  ,-67.626  ,2.39323e-01
54578  ,106.354  ,40.2872  ,-62.9489  ,2.39319e-01
37320  ,105.364  ,40.2872  ,-74.2617  ,2.39308e-01
44100  ,106.446  ,41.16  ,-61.6134  ,2.39279e-01
61635  ,103.97  ,41.5441  ,-69.1024  ,2.39276e-01
51303  ,104.8  ,40.7414  ,-66.4476  ,2.39272e-01
56815  ,103.828  ,42.2872  ,-67.3146  ,2.39265e-01
32660  ,105.146  ,40.8484  ,-74.5881  ,2.39255e-01
48245  ,103.734  ,42.069  ,-68.4733  ,2.39244e-01
48272  ,103.936  ,41.751  ,-67.983  ,2.39243e-01
66361  ,104.206  ,41.0601  ,-68.3872  ,2.39241e-01
65966  ,104.467  ,40.7454  ,-70.911  ,2.39228e-01
11310  ,104.066  ,41.2864  ,-69.5754  ,2.39219e-01
83214  ,104.217  ,41.1473  ,-67.8782  ,2.39217e-01
80440  ,104.725  ,41.2836  ,-65.7902  ,2.39216e-01
66353  ,104.523  ,40.2872  ,-68.7414  ,2.39212e-01
66355  ,104.562  ,40.2872  ,-68.2525  ,2.39208e-01
52327  ,104.64  ,40.7851  ,-72.0929  ,2.39201e-01
84630  ,103.593  ,42.2872  ,-69.5351  ,2.39194e-01
71107  ,103.719  ,42.0234  ,-69.6981  ,2.39188e-01
37339  ,104.846  ,40.8076  ,-73.2392  ,2.39182e-01
32654  ,104.981  ,41.7261  ,-75.8805  ,2.39173e-01
44103  ,106.179  ,41.1502  ,-62.1348  ,2.39172e-01
44101  ,106.253  ,41.7235  ,-61.2797  ,2.39170e-01
48252  ,103.888  ,41.5898  ,-68.6887  ,2.39162e-01
44106  ,106.192  ,40.7236  ,-62.5825  ,2.39152e-01
1118  ,103.58  ,42.2872  ,-68.4059  ,2.39146e-01
66373  ,104.468  ,40.2872  ,-69.2786  ,2.39142e-01
55744  ,104.597  ,40.2872  ,-67.7111  ,2.39134e-01
13027  ,105.271  ,41.279  ,-64.2112  ,2.39132e-01
76189  ,104.2  ,42.2872  ,-73.4936  ,2.39131e-01
16182  ,104.482  ,41.8076  ,-73.8132  ,2.39130e-01
78414  ,104.096  ,41.245  ,-70.3208  ,2.39129e-01
73638  ,103.653  ,42.0234  ,-69.1766  ,2.39116e-01
29500  ,103.976  ,41.3075  ,-69.2061  ,2.39112e-01
67588  ,105.081  ,42.2872  ,-63.4389  ,2.39109e-01
56796  ,103.633  ,42.2872  ,-67.8015  ,2.39108e-01
32677  ,104.978  ,40.7638  ,-73.9806  ,2.39107e-01
73637  ,103.527  ,42.2872  ,-69.0135  ,2.39106e-01
59593  ,104.197  ,41.4234  ,-67.006  ,2.39090e-01
44102  ,106.001  ,41.7138  ,-61.7928  ,2.39087e-01
10122  ,103.984  ,41.6511  ,-67.4253  ,2.39083e-01
12823  ,104.411  ,41.1957  ,-66.5866  ,2.39066e-01
55699  ,104.529  ,41.7978  ,-65.4012  ,2.39061e-01
48257  ,103.662  ,42.0675  ,-68.0242  ,2.39048e-01
88351  ,106.05  ,42.2872  ,-60.9528  ,2.39040e-01
72795  ,105.525  ,40.2872  ,-64.6412  ,2.39039e-01
52324  ,104.846  ,40.2872  ,-72.452  ,2.39039e-01
25719  ,103.758  ,42.2872  ,-71.5123  ,2.39036e-01
32667  ,104.57  ,41.8529  ,-74.5787  ,2.39033e-01
32992  ,104.718  ,42.2872  ,-76.1749  ,2.39024e-01
66358  ,104.24  ,40.6853  ,-68.2866  ,2.39012e-01
21511  ,103.866  ,41.9691  ,-67.1138  ,2.39010e-01
66357  ,104.201  ,40.6853  ,-68.7755  ,2.39009e-01
48247  ,103.57  ,42.069  ,-68.7629  ,2.39008e-01
71106  ,103.725  ,41.7868  ,-69.8018  ,2.39008e-01
44108  ,105.876  ,41.1701  ,-62.6252  ,2.39002e-01
49310  ,104.079  ,41.7414  ,-66.6945  ,2.38997e-01
72296  ,104.389  ,40.2872  ,-69.7462  ,2.38987e-01
11314  ,103.886  ,41.3286  ,-68.8367  ,2.38982e-01
44107  ,105.889  ,40.7435  ,-63.0728  ,2.38981e-01
55747  ,104.251  ,40.7725  ,-67.7775  ,2.38976e-01
51298  ,104.598  ,40.2872  ,-67.2299  ,2.38973e-01
65963  ,104.59  ,40.2872  ,-71.3048  ,2.38972e-01
48253  ,103.858  ,41.4438  ,-68.3461  ,2.38971e-01
56809  ,105.069  ,40.2872  ,-65.7284  ,2.38964e-01
10795  ,104.127  ,41.2035  ,-71.0663  ,2.38962e-01
48246  ,103.652  ,41.8494  ,-68.3813  ,2.38942e-01
2143  ,103.748  ,42.2872  ,-66.8024  ,2.38920e-01
56797  ,103.469  ,42.2872  ,-68.0911  ,2.38913e-01
48244  ,103.416  ,42.2872  ,-68.6955  ,2.38912e-01
80565  ,104.153  ,41.0043  ,-67.4984  ,2.38905e-01
87752  ,105.682  ,42.2872  ,-61.6431  ,2.38891e-01
25721  ,103.755  ,41.7454  ,-70.5472  ,2.38883e-01
60420  ,104.924  ,41.7831  ,-64.111  ,2.38877e-01
31059  ,103.671  ,41.9691  ,-67.6008  ,2.38877e-01
32666  ,104.474  ,42.2872  ,-75.4329  ,2.38874e-01
48283  ,103.906  ,41.3439  ,-67.7883  ,2.38854e-01
48243  ,103.498  ,42.0675  ,-68.3138  ,2.38842e-01
31061  ,103.7  ,41.7495  ,-67.8235  ,2.38830e-01
56813  ,104.643  ,40.7978  ,-66.0062  ,2.38830e-01
54577  ,105.844  ,40.2872  ,-63.5048  ,2.38823e-01
55748  ,104.252  ,40.7725  ,-67.2963  ,2.38820e-01
37338  ,104.958  ,40.2872  ,-73.6256  ,2.38813e-01
56816  ,103.553  ,42.2872  ,-67.2894  ,2.38811e-01
48249  ,103.857  ,41.1827  ,-68.494  ,2.38806e-01
55698  ,104.25  ,42.2872  ,-65.1015  ,2.38785e-01
80276  ,105.573  ,41.7138  ,-62.4235  ,2.38778e-01
66351  ,103.651  ,41.5883  ,-68.5293  ,2.38774e-01
6676  ,103.383  ,42.2872  ,-70.0282  ,2.38773e-01
72793  ,105.11  ,40.7831  ,-64.6796  ,2.38767e-01
33405  ,103.885  ,41.8035  ,-71.88  ,2.38749e-01
84629  ,103.318  ,42.2872  ,-69.5067  ,2.38739e-01
79637  ,105.49  ,41.2196  ,-63.1347  ,2.38722e-01
56798  ,103.305  ,42.2872  ,-68.3818  ,2.38699e-01
65967  ,104.25  ,40.7454  ,-71.4601  ,2.38699e-01
29496  ,103.941  ,40.7868  ,-69.2517  ,2.38689e-01
9012  ,104.372  ,41.3281  ,-73.4283  ,2.38675e-01
76181  ,104.09  ,41.8076  ,-73.1087  ,2.38672e-01
6082  ,103.808  ,42.2872  ,-72.7891  ,2.38666e-01
1660  ,103.359  ,42.2872  ,-67.7763  ,2.38659e-01
6182  ,103.252  ,42.2872  ,-68.9851  ,2.38656e-01
72295  ,104.234  ,40.2872  ,-70.3096  ,2.38648e-01
51299  ,104.544  ,40.2872  ,-66.6482  ,2.38637e-01
56132  ,104.684  ,41.2937  ,-64.9575  ,2.38636e-01
49314  ,104.254  ,41.2521  ,-66.1452  ,2.38624e-01
21742  ,103.334  ,42.0675  ,-68.6034  ,2.38617e-01
3281  ,106.463  ,40.2872  ,-61.6444  ,2.38615e-01
1504  ,104.578  ,42.2872  ,-64.0109  ,2.38613e-01
11498  ,103.828  ,41.0367  ,-68.1514  ,2.38608e-01
31060  ,103.388  ,42.0675  ,-67.999  ,2.38605e-01
3291  ,105.245  ,40.2872  ,-75.5653  ,2.38601e-01
61636  ,103.447  ,41.7737  ,-69.2715  ,2.38600e-01
88157  ,105.254  ,42.2872  ,-62.2738  ,2.38581e-01
32670  ,104.46  ,41.3734  ,-74.1938  ,2.38578e-01
31098  ,103.622  ,41.4423  ,-68.1866  ,2.38577e-01
33407  ,104.094  ,41.3014  ,-72.2863  ,2.38576e-01
29499  ,103.852  ,40.8079  ,-68.8823  ,2.38570e-01
32665  ,104.162  ,42.2872  ,-74.7319  ,2.38566e-01
49313  ,103.922  ,41.7978  ,-66.2531  ,2.38554e-01
10167  ,103.416  ,41.8479  ,-68.2218  ,2.38543e-01
80209  ,105.429  ,40.7831  ,-63.5432  ,2.38541e-01
32662  ,104.897  ,40.8529  ,-75.2622  ,2.38541e-01
31091  ,103.842  ,41.201  ,-67.4086  ,2.38535e-01
59592  ,104.056  ,40.9733  ,-66.9892  ,2.38535e-01
72298  ,103.863  ,40.7868  ,-69.7194  ,2.38523e-01
47966  ,104.354  ,40.7851  ,-72.6154  ,2.38507e-01
61637  ,103.365  ,41.8193  ,-68.8578  ,2.38507e-01
80199  ,105.187  ,41.7633  ,-62.933  ,2.38496e-01
11263  ,104.548  ,41.4187  ,-74.9592  ,2.38479e-01
73639  ,103.194  ,42.2872  ,-68.067  ,2.38467e-01
56799  ,103.141  ,42.2872  ,-68.6714  ,2.38466e-01
71105  ,103.453  ,41.537  ,-69.3752  ,2.38437e-01
51302  ,104.155  ,40.7414  ,-66.7872  ,2.38431e-01
3589  ,104.372  ,40.2872  ,-71.8539  ,2.38425e-01
29497  ,103.602  ,41.1466  ,-69.0538  ,2.38419e-01
3415  ,104.949  ,40.2872  ,-65.1481  ,2.38414e-01
66360  ,103.823  ,40.6619  ,-68.5397  ,2.38406e-01
56800  ,103.223  ,42.0675  ,-68.2898  ,2.38401e-01
65960  ,103.893  ,40.7454  ,-70.4648  ,2.38393e-01
66886  ,103.862  ,40.6619  ,-68.0507  ,2.38386e-01
43962  ,104.996  ,40.7261  ,-75.8636  ,2.38386e-01
44135  ,106.264  ,40.7235  ,-61.2989  ,2.38384e-01
21512  ,103.749  ,41.3502  ,-67.111  ,2.38379e-01
21522  ,103.583  ,41.4333  ,-67.628  ,2.38370e-01
25722  ,103.577  ,41.7454  ,-71.2857  ,2.38358e-01
59591  ,103.963  ,41.1225  ,-66.6917  ,2.38357e-01
74371  ,105.334  ,40.2872  ,-64.0786  ,2.38344e-01
47964  ,104.561  ,40.2872  ,-72.9745  ,2.38343e-01
78355  ,103.549  ,41.2066  ,-69.6276  ,2.38332e-01
61634  ,103.364  ,41.5582  ,-69.0058  ,2.38327e-01
59590  ,103.764  ,40.8938  ,-67.7716  ,2.38325e-01
29045  ,104.643  ,41.2918  ,-75.5566  ,2.38315e-01
32676  ,104.485  ,40.8076  ,-73.8147  ,2.38304e-01
