16:24, Wednesday, February 18, 2026
Study name:Static 2
Units: mm
Selected reference : N/A
Node  ,X (mm)  ,Y (mm)  ,Z (mm)  ,URES (mm)
4922  ,96.1055  ,45.4035  ,-97.5189  ,1.28003e-01
27360  ,95.8736  ,45.3647  ,-98.4802  ,1.28003e-01
3278  ,96.1183  ,46.1125  ,-99.5277  ,1.28003e-01
57556  ,94.9781  ,49.0453  ,-98.9172  ,1.28002e-01
29074  ,95.9724  ,45.4466  ,-98.3594  ,1.28002e-01
12911  ,96.1181  ,46.1506  ,-99.2165  ,1.28002e-01
44579  ,98.0148  ,42.9119  ,-98.1535  ,1.28001e-01
925  ,95.7582  ,45.2998  ,-99.3002  ,1.28001e-01
64704  ,97.6512  ,43.0587  ,-99.5132  ,1.28001e-01
5234  ,95.2245  ,48.7454  ,-97.4418  ,1.28001e-01
59881  ,96.1942  ,45.5185  ,-97.5267  ,1.28000e-01
63761  ,96.0556  ,46.3909  ,-99.5222  ,1.28000e-01
42505  ,99.5459  ,40.7138  ,-98.12  ,1.28000e-01
6344  ,95.972  ,45.4896  ,-99.2898  ,1.27999e-01
19929  ,97.7292  ,43.0297  ,-98.4515  ,1.27999e-01
11157  ,96.1684  ,46.3873  ,-97.9974  ,1.27998e-01
43731  ,96.2599  ,45.8524  ,-97.6789  ,1.27998e-01
12963  ,96.1183  ,45.8378  ,-98.877  ,1.27998e-01
29215  ,95.9293  ,45.4129  ,-99.5111  ,1.27998e-01
12926  ,96.1579  ,45.8938  ,-98.4159  ,1.27998e-01
29216  ,96.0223  ,45.5278  ,-99.5193  ,1.27997e-01
59882  ,96.1894  ,45.5814  ,-97.6312  ,1.27997e-01
17436  ,95.89  ,45.3062  ,-97.6957  ,1.27997e-01
12923  ,96.1508  ,46.0702  ,-98.5604  ,1.27997e-01
19752  ,98.3753  ,42.5271  ,-98.6151  ,1.27997e-01
38167  ,96.0698  ,46.5593  ,-98.5646  ,1.27996e-01
63566  ,95.7188  ,47.6051  ,-98.0687  ,1.27996e-01
55661  ,97.4388  ,43.0734  ,-99.4472  ,1.27996e-01
7857  ,98.1459  ,42.8129  ,-98.0167  ,1.27995e-01
15454  ,95.8651  ,45.3947  ,-99.295  ,1.27995e-01
43728  ,95.9805  ,45.4619  ,-98.2106  ,1.27994e-01
8420  ,94.3681  ,50.359  ,-98.4239  ,1.27994e-01
27286  ,97.6943  ,43.0599  ,-97.9068  ,1.27994e-01
15416  ,96.1007  ,45.4665  ,-97.6235  ,1.27994e-01
62959  ,98.1245  ,42.8658  ,-97.6956  ,1.27994e-01
53607  ,97.5854  ,43.0435  ,-99.0138  ,1.27993e-01
47460  ,97.9057  ,42.9034  ,-99.5686  ,1.27993e-01
14162  ,95.9831  ,45.5381  ,-98.8993  ,1.27993e-01
47786  ,97.6687  ,43.0366  ,-98.3523  ,1.27992e-01
12914  ,96.1108  ,46.0053  ,-99.0174  ,1.27992e-01
51604  ,96.0063  ,45.3549  ,-97.5102  ,1.27992e-01
15463  ,95.8323  ,45.3509  ,-99.5027  ,1.27992e-01
21120  ,96.1577  ,45.6728  ,-97.8993  ,1.27992e-01
44580  ,97.9758  ,42.9345  ,-97.9934  ,1.27991e-01
58827  ,95.8003  ,45.3269  ,-98.398  ,1.27991e-01
18712  ,96.0736  ,45.6001  ,-98.209  ,1.27991e-01
11155  ,95.7833  ,45.3269  ,-98.5925  ,1.27991e-01
63745  ,97.7296  ,43.0105  ,-99.5699  ,1.27991e-01
6207  ,97.5828  ,43.0638  ,-97.8435  ,1.27991e-01
11146  ,95.847  ,45.3888  ,-98.7638  ,1.27991e-01
66103  ,97.4898  ,43.0435  ,-98.9945  ,1.27990e-01
14104  ,96.0761  ,45.7658  ,-99.1044  ,1.27990e-01
14103  ,96.0249  ,45.6011  ,-98.6679  ,1.27989e-01
2966  ,97.6352  ,43.0535  ,-99.6604  ,1.27989e-01
15400  ,95.9484  ,45.3851  ,-97.7988  ,1.27988e-01
15461  ,95.7412  ,45.2998  ,-99.4947  ,1.27988e-01
16442  ,100.151  ,39.302  ,-99.4137  ,1.27988e-01
24109  ,98.0907  ,42.7802  ,-98.8269  ,1.27988e-01
13115  ,96.0935  ,46.0229  ,-99.3863  ,1.27988e-01
52109  ,96.1928  ,46.3155  ,-97.7246  ,1.27988e-01
21687  ,97.727  ,42.9969  ,-99.2199  ,1.27987e-01
57937  ,95.8648  ,46.9608  ,-99.2473  ,1.27987e-01
6591  ,96.1486  ,46.063  ,-98.3308  ,1.27986e-01
23017  ,97.6634  ,43.0167  ,-99.1496  ,1.27986e-01
7606  ,96.0959  ,45.5295  ,-97.728  ,1.27985e-01
42942  ,96.1912  ,45.7677  ,-97.7871  ,1.27985e-01
56103  ,98.5448  ,42.3622  ,-98.0143  ,1.27985e-01
65221  ,97.8121  ,43.0427  ,-97.6682  ,1.27985e-01
29219  ,96.0044  ,45.5882  ,-99.4052  ,1.27985e-01
42928  ,96.108  ,45.7581  ,-98.3279  ,1.27985e-01
4506  ,95.907  ,45.3062  ,-97.5016  ,1.27984e-01
19892  ,97.5341  ,43.0306  ,-98.5431  ,1.27984e-01
19766  ,98.0669  ,42.8179  ,-98.4834  ,1.27984e-01
61493  ,97.5165  ,43.0306  ,-98.7442  ,1.27984e-01
15414  ,95.9503  ,45.3589  ,-97.6032  ,1.27984e-01
43387  ,97.8399  ,42.9562  ,-98.5706  ,1.27984e-01
66102  ,97.4632  ,43.0436  ,-99.2981  ,1.27984e-01
24901  ,99.0177  ,41.4943  ,-99.1637  ,1.27983e-01
780  ,97.4218  ,43.0734  ,-99.6417  ,1.27983e-01
64504  ,97.9691  ,42.9395  ,-97.844  ,1.27982e-01
42922  ,95.9717  ,45.4626  ,-98.0331  ,1.27982e-01
62525  ,99.4301  ,40.6903  ,-99.4625  ,1.27982e-01
42461  ,98.2593  ,42.6873  ,-98.0023  ,1.27982e-01
19894  ,97.5944  ,43.0236  ,-98.6423  ,1.27982e-01
29681  ,97.9366  ,42.8809  ,-98.9313  ,1.27982e-01
18765  ,98.4271  ,42.364  ,-99.307  ,1.27981e-01
14107  ,95.9577  ,45.5539  ,-99.0295  ,1.27981e-01
10315  ,95.9114  ,45.4733  ,-99.397  ,1.27980e-01
13111  ,96.0776  ,45.8997  ,-99.5241  ,1.27980e-01
64706  ,97.5285  ,43.0634  ,-99.6511  ,1.27979e-01
18713  ,96.0648  ,45.6008  ,-98.0316  ,1.27979e-01
66350  ,97.5998  ,43.0638  ,-97.6497  ,1.27979e-01
11143  ,95.8289  ,45.3923  ,-98.5743  ,1.27979e-01
29072  ,95.8459  ,45.3923  ,-98.3798  ,1.27979e-01
6831  ,98.3728  ,42.5618  ,-97.988  ,1.27978e-01
15453  ,95.8045  ,45.3784  ,-99.4022  ,1.27978e-01
3082  ,96.0369  ,45.6868  ,-99.5206  ,1.27978e-01
52120  ,96.2012  ,46.2998  ,-97.5273  ,1.27978e-01
29242  ,95.7451  ,45.3387  ,-98.8419  ,1.27977e-01
6574  ,96.0686  ,45.9333  ,-99.2448  ,1.27977e-01
38165  ,96.0501  ,46.5769  ,-98.3173  ,1.27977e-01
27284  ,97.825  ,43.0044  ,-97.8205  ,1.27977e-01
65964  ,97.9893  ,42.9381  ,-97.6837  ,1.27977e-01
14101  ,96.0068  ,45.6047  ,-98.4783  ,1.27976e-01
65220  ,97.7057  ,43.0551  ,-97.6589  ,1.27976e-01
13114  ,96.0527  ,45.81  ,-99.3827  ,1.27976e-01
21387  ,95.9019  ,45.4995  ,-99.1925  ,1.27974e-01
21688  ,97.7518  ,42.9657  ,-99.4065  ,1.27974e-01
18867  ,100.073  ,39.5452  ,-98.8897  ,1.27974e-01
55406  ,97.5689  ,43.0259  ,-99.408  ,1.27974e-01
44886  ,96.0203  ,45.7114  ,-99.2673  ,1.27974e-01
39022  ,96.077  ,46.3291  ,-98.5299  ,1.27973e-01
6586  ,95.8826  ,45.4778  ,-98.8347  ,1.27973e-01
59641  ,93.7763  ,51.236  ,-99.3228  ,1.27972e-01
19751  ,98.1566  ,42.7218  ,-98.5052  ,1.27972e-01
19947  ,97.8445  ,42.925  ,-98.778  ,1.27971e-01
15459  ,95.7131  ,45.3269  ,-99.3942  ,1.27971e-01
60636  ,95.7185  ,45.3387  ,-99.1455  ,1.27971e-01
47789  ,97.883  ,42.9297  ,-98.2888  ,1.27971e-01
61715  ,98.6304  ,42.0422  ,-99.4735  ,1.27971e-01
57926  ,95.6074  ,47.6958  ,-98.4534  ,1.27970e-01
48306  ,98.8  ,41.9857  ,-97.9013  ,1.27970e-01
15409  ,95.8984  ,45.4114  ,-97.9377  ,1.27970e-01
19339  ,95.854  ,45.4075  ,-98.2309  ,1.27970e-01
52107  ,96.1264  ,46.4612  ,-97.6922  ,1.27969e-01
21396  ,95.795  ,45.4046  ,-99.1977  ,1.27969e-01
11162  ,96.1309  ,46.0585  ,-98.1232  ,1.27968e-01
15415  ,96.0215  ,45.4353  ,-97.5116  ,1.27968e-01
47457  ,98.0165  ,42.7644  ,-99.6937  ,1.27968e-01
60175  ,95.8948  ,47.1195  ,-97.7697  ,1.27967e-01
55628  ,97.8351  ,42.9095  ,-99.6779  ,1.27967e-01
17433  ,95.8616  ,45.3334  ,-97.5954  ,1.27967e-01
66078  ,96.2064  ,45.8279  ,-97.5277  ,1.27966e-01
21121  ,96.0033  ,45.5366  ,-97.9351  ,1.27966e-01
815  ,95.7549  ,45.3536  ,-98.4921  ,1.27965e-01
64705  ,97.4464  ,43.0307  ,-99.5459  ,1.27965e-01
64493  ,95.7719  ,45.3536  ,-98.2976  ,1.27964e-01
9545  ,95.7367  ,47.2523  ,-98.9778  ,1.27964e-01
11156  ,95.7379  ,45.3536  ,-98.6865  ,1.27964e-01
12961  ,96.0287  ,45.7681  ,-98.6879  ,1.27964e-01
23733  ,97.5529  ,43.0206  ,-99.5552  ,1.27963e-01
43588  ,96.0987  ,45.9274  ,-98.2428  ,1.27963e-01
29217  ,95.9438  ,45.5719  ,-99.5124  ,1.27963e-01
38526  ,94.2479  ,50.6378  ,-97.3564  ,1.27963e-01
15401  ,95.9794  ,45.4903  ,-97.811  ,1.27963e-01
58632  ,95.8805  ,47.1775  ,-97.4992  ,1.27962e-01
8334  ,97.7869  ,42.9298  ,-99.074  ,1.27962e-01
3272  ,98.9575  ,41.44  ,-99.7761  ,1.27962e-01
23018  ,97.5926  ,42.9958  ,-99.2588  ,1.27962e-01
15402  ,95.9559  ,45.4448  ,-97.7086  ,1.27962e-01
54510  ,98.4537  ,42.4664  ,-97.7244  ,1.27961e-01
11147  ,95.8644  ,45.4813  ,-98.6451  ,1.27961e-01
12965  ,95.9868  ,45.705  ,-98.9193  ,1.27961e-01
21376  ,95.8572  ,45.4936  ,-98.9649  ,1.27960e-01
19575  ,95.9823  ,46.4768  ,-99.0495  ,1.27960e-01
3023  ,95.8508  ,45.4571  ,-99.5043  ,1.27960e-01
43386  ,97.7952  ,42.9481  ,-98.3429  ,1.27960e-01
41240  ,98.7318  ,41.8934  ,-99.3469  ,1.27960e-01
27274  ,97.6074  ,43.0208  ,-97.748  ,1.27960e-01
8333  ,97.6799  ,42.9738  ,-98.639  ,1.27960e-01
19337  ,95.7812  ,45.3571  ,-98.1356  ,1.27960e-01
19865  ,97.7334  ,42.9518  ,-98.8565  ,1.27959e-01
32120  ,97.9791  ,42.8363  ,-98.5375  ,1.27958e-01
23751  ,97.6812  ,42.9718  ,-99.5158  ,1.27958e-01
15418  ,96.0167  ,45.4983  ,-97.6161  ,1.27957e-01
51594  ,97.582  ,42.9961  ,-98.142  ,1.27957e-01
10460  ,98.812  ,41.8728  ,-98.6261  ,1.27957e-01
27275  ,97.7135  ,43.0083  ,-97.7573  ,1.27957e-01
54472  ,97.5407  ,42.9877  ,-98.6483  ,1.27956e-01
16444  ,100.359  ,38.9142  ,-98.964  ,1.27956e-01
6196  ,97.5589  ,42.9877  ,-98.4407  ,1.27956e-01
62827  ,96.1377  ,45.7433  ,-97.6359  ,1.27956e-01
19893  ,97.6194  ,42.9808  ,-98.5399  ,1.27955e-01
915  ,97.5237  ,42.9877  ,-98.8428  ,1.27955e-01
61495  ,97.6018  ,42.9808  ,-98.7409  ,1.27955e-01
59880  ,96.1342  ,45.6603  ,-97.5214  ,1.27955e-01
5923  ,101.433  ,36.1956  ,-98.9618  ,1.27954e-01
10396  ,98.5006  ,42.2666  ,-98.9893  ,1.27954e-01
45266  ,96.0574  ,46.3466  ,-98.2825  ,1.27954e-01
21402  ,95.7804  ,45.4274  ,-98.9127  ,1.27954e-01
11124  ,95.8006  ,45.4192  ,-98.4738  ,1.27954e-01
17434  ,95.9222  ,45.3866  ,-97.5029  ,1.27953e-01
41241  ,98.7932  ,41.816  ,-99.1773  ,1.27953e-01
19810  ,98.0667  ,42.7934  ,-98.1652  ,1.27953e-01
21654  ,97.8116  ,42.8986  ,-99.2605  ,1.27952e-01
19950  ,97.8413  ,42.9002  ,-98.689  ,1.27952e-01
58635  ,95.7732  ,47.3602  ,-97.7503  ,1.27952e-01
62690  ,98.0773  ,42.6917  ,-99.4816  ,1.27952e-01
57636  ,100.704  ,38.3339  ,-97.9212  ,1.27951e-01
21395  ,95.6847  ,45.3536  ,-99.2938  ,1.27951e-01
10314  ,95.7911  ,45.4479  ,-99.2885  ,1.27950e-01
51855  ,98.7823  ,41.9598  ,-98.1486  ,1.27950e-01
12962  ,96.0216  ,45.9445  ,-98.8323  ,1.27950e-01
42508  ,99.7224  ,40.1884  ,-98.971  ,1.27950e-01
24899  ,99.0196  ,41.4841  ,-98.9094  ,1.27949e-01
62691  ,97.6553  ,42.9587  ,-98.9584  ,1.27949e-01
57537  ,95.527  ,47.5537  ,-99.476  ,1.27948e-01
8149  ,96.0488  ,45.7918  ,-98.1548  ,1.27948e-01
21122  ,96.0108  ,45.5964  ,-97.8449  ,1.27948e-01
6590  ,96.1132  ,46.0541  ,-97.9156  ,1.27948e-01
19948  ,97.9837  ,42.8051  ,-98.7448  ,1.27948e-01
15462  ,95.7593  ,45.4053  ,-99.4963  ,1.27948e-01
47788  ,97.8204  ,42.9295  ,-98.1304  ,1.27947e-01
6578  ,95.8463  ,45.4848  ,-98.4556  ,1.27947e-01
2939  ,94.9807  ,48.7332  ,-99.4281  ,1.27946e-01
7352  ,95.8318  ,45.5094  ,-99.0952  ,1.27946e-01
6183  ,95.8159  ,45.3602  ,-97.6892  ,1.27946e-01
23736  ,97.6652  ,42.9665  ,-99.663  ,1.27946e-01
27285  ,97.7253  ,42.9734  ,-97.9095  ,1.27946e-01
14106  ,95.9502  ,45.7213  ,-99.17  ,1.27946e-01
42421  ,96.0454  ,45.5454  ,-97.5137  ,1.27945e-01
44369  ,96.081  ,45.9229  ,-98.0352  ,1.27944e-01
57397  ,95.9889  ,46.6518  ,-98.0794  ,1.27944e-01
7733  ,97.8364  ,42.8674  ,-99.4471  ,1.27943e-01
945  ,97.4706  ,42.9878  ,-99.45  ,1.27943e-01
47787  ,97.7099  ,42.9542  ,-98.2054  ,1.27943e-01
23445  ,95.773  ,45.4419  ,-98.7573  ,1.27942e-01
64477  ,95.3801  ,48.1731  ,-98.0342  ,1.27942e-01
54570  ,98.1799  ,42.7115  ,-97.86  ,1.27942e-01
15404  ,95.9869  ,45.5501  ,-97.7208  ,1.27942e-01
57934  ,95.8949  ,46.6275  ,-99.2138  ,1.27942e-01
56093  ,99.4879  ,40.7028  ,-98.447  ,1.27941e-01
34406  ,95.9586  ,46.3114  ,-99.3418  ,1.27941e-01
48259  ,98.6353  ,42.1523  ,-98.21  ,1.27941e-01
56094  ,99.2948  ,41.0654  ,-98.3686  ,1.27941e-01
14105  ,95.9794  ,45.8724  ,-99.0597  ,1.27940e-01
8557  ,98.2614  ,42.4835  ,-99.4651  ,1.27940e-01
4939  ,97.8443  ,42.9527  ,-97.671  ,1.27940e-01
21403  ,95.755  ,45.4432  ,-99.043  ,1.27940e-01
43733  ,96.1216  ,46.0383  ,-97.7183  ,1.27940e-01
16804  ,98.1564  ,42.6974  ,-98.187  ,1.27939e-01
36437  ,95.9475  ,45.6383  ,-98.3052  ,1.27939e-01
36436  ,95.8544  ,45.5  ,-98.3067  ,1.27939e-01
17466  ,96.0407  ,45.6083  ,-97.6182  ,1.27939e-01
35463  ,98.306  ,42.4  ,-99.7191  ,1.27939e-01
764  ,95.6677  ,45.3536  ,-99.4883  ,1.27939e-01
11160  ,96.0645  ,46.2042  ,-98.0908  ,1.27939e-01
10316  ,95.8386  ,45.5334  ,-99.3907  ,1.27938e-01
12912  ,95.9832  ,46.211  ,-99.0172  ,1.27937e-01
66063  ,95.7263  ,45.38  ,-98.3916  ,1.27937e-01
11121  ,95.7093  ,45.38  ,-98.586  ,1.27937e-01
27278  ,97.6146  ,42.9775  ,-97.8463  ,1.27937e-01
10392  ,98.5308  ,42.2183  ,-98.8469  ,1.27937e-01
15391  ,95.8766  ,45.4136  ,-97.5967  ,1.27937e-01
1080  ,95.6783  ,45.3769  ,-98.9908  ,1.27936e-01
16439  ,100.182  ,39.0661  ,-99.8832  ,1.27936e-01
19576  ,95.975  ,46.3315  ,-98.8505  ,1.27935e-01
64543  ,95.8329  ,45.3602  ,-97.4951  ,1.27934e-01
44574  ,97.834  ,42.9148  ,-97.9834  ,1.27934e-01
64555  ,97.521  ,42.9577  ,-98.9972  ,1.27934e-01
44366  ,96.0442  ,45.6913  ,-97.7327  ,1.27934e-01
47458  ,97.8748  ,42.8249  ,-99.6814  ,1.27933e-01
23732  ,97.5594  ,42.9775  ,-99.6538  ,1.27933e-01
36439  ,95.9556  ,45.6535  ,-98.1563  ,1.27932e-01
1225  ,98.8833  ,41.8088  ,-97.7619  ,1.27932e-01
22986  ,97.911  ,42.8142  ,-99.0374  ,1.27932e-01
10311  ,95.7305  ,45.4316  ,-99.3958  ,1.27932e-01
23805  ,98.6716  ,42.0308  ,-98.7221  ,1.27931e-01
65605  ,97.4536  ,42.9878  ,-99.6445  ,1.27931e-01
7954  ,95.8625  ,45.5152  ,-98.1578  ,1.27931e-01
54511  ,98.2933  ,42.5859  ,-97.8457  ,1.27931e-01
44590  ,97.7235  ,42.9395  ,-98.0584  ,1.27930e-01
14161  ,95.8864  ,45.6447  ,-98.8546  ,1.27930e-01
48307  ,98.6456  ,42.1516  ,-97.8878  ,1.27930e-01
5291  ,96.13  ,46.0225  ,-97.5211  ,1.27929e-01
23752  ,97.6525  ,42.9287  ,-99.1128  ,1.27929e-01
38516  ,94.0306  ,50.6434  ,-99.345  ,1.27929e-01
5263  ,95.9374  ,45.4671  ,-97.5042  ,1.27929e-01
55405  ,97.4944  ,42.9578  ,-99.3009  ,1.27929e-01
19907  ,97.6254  ,42.9377  ,-98.645  ,1.27928e-01
11125  ,95.7549  ,45.4454  ,-98.5678  ,1.27928e-01
43443  ,95.7719  ,45.4454  ,-98.3733  ,1.27928e-01
19904  ,97.5651  ,42.9447  ,-98.5458  ,1.27927e-01
66137  ,97.5475  ,42.9447  ,-98.7469  ,1.27927e-01
19949  ,97.9805  ,42.7802  ,-98.6558  ,1.27927e-01
18774  ,98.3969  ,42.3764  ,-98.794  ,1.27927e-01
27276  ,97.7379  ,42.9651  ,-97.6617  ,1.27927e-01
54849  ,99.2665  ,40.8328  ,-99.8031  ,1.27927e-01
11995  ,98.2698  ,42.5718  ,-98.1727  ,1.27926e-01
4522  ,97.6315  ,42.9775  ,-97.6524  ,1.27926e-01
21124  ,95.9872  ,45.7276  ,-98.0583  ,1.27926e-01
12916  ,95.9759  ,46.0657  ,-98.8181  ,1.27925e-01
22984  ,97.8883  ,42.813  ,-99.1611  ,1.27925e-01
54886  ,95.8711  ,45.632  ,-99.5061  ,1.27925e-01
23750  ,97.5982  ,42.9394  ,-99.4105  ,1.27924e-01
15407  ,95.766  ,45.3867  ,-97.8282  ,1.27924e-01
29243  ,95.6709  ,45.3916  ,-98.8354  ,1.27923e-01
11991  ,98.4633  ,42.3519  ,-98.1837  ,1.27923e-01
12960  ,95.9484  ,45.7795  ,-98.5295  ,1.27923e-01
34405  ,95.9339  ,46.1837  ,-99.5116  ,1.27923e-01
45144  ,98.7951  ,41.8058  ,-98.923  ,1.27922e-01
52185  ,96.0429  ,46.4915  ,-97.5134  ,1.27921e-01
21397  ,95.721  ,45.4578  ,-99.1912  ,1.27921e-01
23749  ,97.7658  ,42.8735  ,-99.5564  ,1.27921e-01
43338  ,98.2651  ,42.4681  ,-99.2774  ,1.27921e-01
41689  ,96.0206  ,45.8225  ,-97.9461  ,1.27921e-01
62916  ,97.6135  ,42.9439  ,-97.9953  ,1.27920e-01
41246  ,98.2758  ,42.5011  ,-98.7914  ,1.27920e-01
15077  ,95.6391  ,45.38  ,-99.3878  ,1.27920e-01
21690  ,97.9131  ,42.7818  ,-99.3476  ,1.27920e-01
23448  ,95.7924  ,45.5296  ,-98.7566  ,1.27920e-01
63758  ,95.78  ,45.4606  ,-98.2245  ,1.27919e-01
19138  ,100.952  ,37.3841  ,-99.4767  ,1.27919e-01
11159  ,96.0468  ,46.1997  ,-97.8832  ,1.27919e-01
14108  ,95.861  ,45.6605  ,-98.9849  ,1.27919e-01
62531  ,99.5345  ,40.5379  ,-98.7679  ,1.27918e-01
52188  ,95.9468  ,46.7257  ,-97.7742  ,1.27918e-01
54881  ,95.6443  ,45.3916  ,-99.139  ,1.27918e-01
42925  ,96.0529  ,45.9536  ,-97.8265  ,1.27918e-01
17450  ,95.894  ,45.5893  ,-98.0598  ,1.27917e-01
63762  ,95.8712  ,46.462  ,-99.5061  ,1.27917e-01
58082  ,97.7459  ,42.8923  ,-98.5304  ,1.27917e-01
14938  ,95.8682  ,45.6482  ,-98.6651  ,1.27917e-01
10312  ,95.778  ,45.5171  ,-99.4979  ,1.27917e-01
16808  ,98.0041  ,42.7932  ,-98.0067  ,1.27916e-01
13112  ,95.928  ,45.9913  ,-99.511  ,1.27915e-01
15392  ,95.7869  ,45.3867  ,-97.5889  ,1.27914e-01
54569  ,98.0243  ,42.7919  ,-97.8464  ,1.27914e-01
15395  ,95.8469  ,45.4654  ,-97.7014  ,1.27914e-01
17446  ,95.7892  ,45.4641  ,-98.0625  ,1.27914e-01
23737  ,97.5829  ,42.9337  ,-99.5578  ,1.27914e-01
8560  ,98.0351  ,42.6986  ,-99.0008  ,1.27914e-01
38517  ,94.0415  ,50.8046  ,-98.3561  ,1.27913e-01
12913  ,95.9337  ,45.9937  ,-99.0455  ,1.27913e-01
10397  ,98.6245  ,42.0122  ,-99.1613  ,1.27913e-01
1075  ,97.518  ,42.9277  ,-99.1517  ,1.27912e-01
57410  ,98.4736  ,42.3512  ,-97.8615  ,1.27912e-01
8315  ,97.9875  ,42.774  ,-98.3136  ,1.27912e-01
15394  ,95.9077  ,45.5189  ,-97.6089  ,1.27911e-01
54885  ,95.806  ,45.5985  ,-99.2703  ,1.27911e-01
21641  ,98.1256  ,42.5899  ,-99.3566  ,1.27911e-01
23734  ,97.4773  ,42.9448  ,-99.5486  ,1.27911e-01
21588  ,96.0552  ,46.1839  ,-97.686  ,1.27910e-01
47923  ,98.1596  ,42.5364  ,-99.5812  ,1.27910e-01
24116  ,98.0571  ,42.6959  ,-98.6815  ,1.27910e-01
13113  ,95.8873  ,45.7785  ,-99.5075  ,1.27909e-01
11123  ,95.6804  ,45.4061  ,-98.4855  ,1.27909e-01
21686  ,97.7113  ,42.8784  ,-99.3616  ,1.27909e-01
6146  ,95.6975  ,45.4061  ,-98.2911  ,1.27909e-01
901  ,95.6634  ,45.4061  ,-98.68  ,1.27909e-01
47642  ,95.3174  ,48.2605  ,-97.45  ,1.27909e-01
55742  ,98.8655  ,41.7828  ,-98.0092  ,1.27909e-01
55038  ,96.0612  ,45.9378  ,-97.6292  ,1.27908e-01
39019  ,95.9556  ,46.1707  ,-98.6056  ,1.27908e-01
57936  ,95.7668  ,46.919  ,-98.9444  ,1.27908e-01
12959  ,95.9413  ,45.9559  ,-98.674  ,1.27908e-01
52184  ,95.9325  ,46.7836  ,-97.5038  ,1.27908e-01
27279  ,97.7445  ,42.9217  ,-97.76  ,1.27908e-01
65308  ,97.6854  ,42.8993  ,-98.4312  ,1.27907e-01
11109  ,95.9031  ,45.9017  ,-99.3696  ,1.27907e-01
7955  ,95.9256  ,45.6634  ,-97.9617  ,1.27907e-01
29684  ,97.804  ,42.8391  ,-98.9552  ,1.27907e-01
47459  ,97.9471  ,42.7284  ,-99.5722  ,1.27907e-01
21648  ,98.0125  ,42.6974  ,-99.1245  ,1.27906e-01
17464  ,95.9614  ,45.5771  ,-97.5063  ,1.27906e-01
34404  ,95.9091  ,46.0941  ,-99.3701  ,1.27906e-01
15390  ,95.8476  ,45.44  ,-97.4964  ,1.27905e-01
19579  ,95.8915  ,46.3343  ,-99.2203  ,1.27905e-01
57538  ,95.6042  ,47.197  ,-99.4827  ,1.27905e-01
23447  ,95.7743  ,45.5331  ,-98.567  ,1.27905e-01
27277  ,97.6383  ,42.9342  ,-97.7507  ,1.27905e-01
66403  ,95.7067  ,45.4095  ,-98.1291  ,1.27904e-01
42462  ,98.1244  ,42.6904  ,-97.95  ,1.27904e-01
7080  ,95.8901  ,45.8116  ,-98.8746  ,1.27904e-01
55035  ,96.0577  ,45.8549  ,-97.5147  ,1.27903e-01
44338  ,95.8385  ,45.6971  ,-99.3857  ,1.27902e-01
63000  ,95.7608  ,45.5528  ,-98.8913  ,1.27902e-01
32126  ,98.152  ,42.5757  ,-99.0452  ,1.27902e-01
11126  ,95.7257  ,45.471  ,-98.4673  ,1.27902e-01
49328  ,95.2411  ,48.1483  ,-99.0259  ,1.27901e-01
19936  ,97.7505  ,42.8611  ,-98.7378  ,1.27901e-01
8163  ,98.2688  ,42.4527  ,-99.0897  ,1.27901e-01
3029  ,97.6952  ,42.8796  ,-99.6656  ,1.27901e-01
19908  ,97.6482  ,42.8943  ,-98.5492  ,1.27900e-01
19952  ,97.6312  ,42.8943  ,-98.7435  ,1.27900e-01
55740  ,99.0051  ,41.5621  ,-97.7726  ,1.27900e-01
21131  ,95.9018  ,45.617  ,-97.8377  ,1.27900e-01
51595  ,97.6008  ,42.9055  ,-98.2938  ,1.27899e-01
15080  ,95.6865  ,45.4654  ,-99.4899  ,1.27899e-01
61713  ,98.5726  ,42.0454  ,-99.297  ,1.27899e-01
42872  ,95.9714  ,46.0056  ,-98.191  ,1.27899e-01
6227  ,95.7159  ,45.4129  ,-97.9671  ,1.27899e-01
12958  ,95.9391  ,45.9488  ,-98.4443  ,1.27898e-01
27295  ,97.8533  ,42.8631  ,-97.8339  ,1.27898e-01
7546  ,97.9898  ,42.6962  ,-99.2482  ,1.27898e-01
798  ,97.5709  ,42.9016  ,-98.6509  ,1.27898e-01
962  ,95.6103  ,45.4061  ,-99.2873  ,1.27898e-01
16440  ,100.391  ,38.6784  ,-99.4335  ,1.27898e-01
22038  ,98.3453  ,42.3022  ,-99.5975  ,1.27898e-01
19905  ,97.5885  ,42.9016  ,-98.45  ,1.27897e-01
65695  ,97.5539  ,42.9016  ,-98.8454  ,1.27897e-01
39020  ,95.9534  ,46.1635  ,-98.3759  ,1.27897e-01
55396  ,97.6847  ,42.8723  ,-98.9609  ,1.27897e-01
41688  ,95.959  ,45.7582  ,-97.8496  ,1.27897e-01
10394  ,98.6547  ,41.9639  ,-99.0189  ,1.27896e-01
17449  ,95.8207  ,45.5381  ,-97.9644  ,1.27896e-01
33103  ,95.7402  ,46.9884  ,-98.7342  ,1.27895e-01
65011  ,95.6903  ,45.4791  ,-98.8346  ,1.27895e-01
17453  ,95.7969  ,45.4918  ,-97.8404  ,1.27894e-01
21643  ,98.1293  ,42.5745  ,-99.1689  ,1.27893e-01
7605  ,95.8779  ,45.5707  ,-97.7137  ,1.27893e-01
